"ID","INCOME_RANGE_CODE","EMPLOYMENT_LVL_CODE","ENGLISH_LANGUAGE_NATIVE","HIGHEST_ED_LVL_CODE_MOTHER","HIGHEST_ED_LVL_CODE_FATHER"
649,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
6722,"05-LT70K","2","Y","04-ASSOC","03-SOMECOL"
5272,"06-LT85K","3","Y","02-HS_GRAD","05-BACC"
6494,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
9847,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
1503,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
7167,"09-GE120K","3","Y","02-HS_GRAD","03-SOMECOL"
8790,"07-LT100K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
5315,NA,"1","Y","01-HS_DNF","02-HS_GRAD"
9821,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
8159,"05-LT70K","3","Y","01-HS_DNF","03-SOMECOL"
3415,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
1222,"02-LT35K","2","Y","05-BACC","01-HS_DNF"
2889,"05-LT70K","3","Y","01-HS_DNF","00-UNKNOWN"
9630,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
9654,"01-LT25K",NA,"Y","01-HS_DNF","02-HS_GRAD"
4877,"05-LT70K","3","Y","04-ASSOC","02-HS_GRAD"
7910,"04-LT55K","3","Y","00-UNKNOWN","04-ASSOC"
720,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
4886,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
5136,"02-LT35K","3","Y","02-HS_GRAD","01-HS_DNF"
2241,"05-LT70K","2","Y","02-HS_GRAD","02-HS_GRAD"
9488,"04-LT55K","3","N","03-SOMECOL","03-SOMECOL"
6630,"05-LT70K","3","N","01-HS_DNF","02-HS_GRAD"
7313,"01-LT25K","3","Y","02-HS_GRAD","00-UNKNOWN"
369,"01-LT25K","3","N","04-ASSOC","00-UNKNOWN"
9624,"01-LT25K",NA,"Y","02-HS_GRAD","01-HS_DNF"
8652,"01-LT25K","2","Y","04-ASSOC","06-MASTER"
7889,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
6267,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
3388,"03-LT45K","3","Y","03-SOMECOL","05-BACC"
3443,NA,"3","Y","03-SOMECOL","04-ASSOC"
7022,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
3354,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
4443,"04-LT55K","3","Y","05-BACC","05-BACC"
6355,"04-LT55K","3","Y","05-BACC","04-ASSOC"
5198,"09-GE120K","2","Y","04-ASSOC","03-SOMECOL"
6397,"02-LT35K","1","Y","03-SOMECOL","03-SOMECOL"
4978,"04-LT55K","3","N","03-SOMECOL","02-HS_GRAD"
2513,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
6696,"04-LT55K","3","Y","05-BACC","05-BACC"
4404,"05-LT70K","3","N","00-UNKNOWN","00-UNKNOWN"
4942,"02-LT35K","3","Y","03-SOMECOL","04-ASSOC"
1378,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
6698,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
7138,"08-LT120K","3","Y","00-UNKNOWN","00-UNKNOWN"
4178,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
6833,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
5983,"04-LT55K","3","Y","05-BACC","05-BACC"
3537,"01-LT25K","2","N","00-UNKNOWN","00-UNKNOWN"
7447,"06-LT85K","3","Y","04-ASSOC","02-HS_GRAD"
3717,"06-LT85K","3","Y","02-HS_GRAD","01-HS_DNF"
8187,"08-LT120K","3","Y","00-UNKNOWN","04-ASSOC"
7423,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
6153,"05-LT70K","2","Y","05-BACC","03-SOMECOL"
4968,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
3835,"04-LT55K","3","Y","03-SOMECOL","02-HS_GRAD"
8446,"05-LT70K","3","Y","02-HS_GRAD","00-UNKNOWN"
6443,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
5705,"09-GE120K",NA,"Y","06-MASTER","06-MASTER"
3905,"02-LT35K","3","Y","00-UNKNOWN","02-HS_GRAD"
9997,"04-LT55K","3","N","04-ASSOC","02-HS_GRAD"
7191,"09-GE120K","3","Y","01-HS_DNF","01-HS_DNF"
6405,"07-LT100K","3","Y","05-BACC","05-BACC"
5155,"03-LT45K","3","Y","05-BACC","05-BACC"
2011,"08-LT120K","1","N","00-UNKNOWN","00-UNKNOWN"
4755,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
6931,"07-LT100K","2","Y","06-MASTER","02-HS_GRAD"
6251,"02-LT35K","3","Y","04-ASSOC","04-ASSOC"
4105,"03-LT45K","3","Y","03-SOMECOL","05-BACC"
4784,"07-LT100K","2","Y","03-SOMECOL","04-ASSOC"
699,"04-LT55K","3","Y","02-HS_GRAD","04-ASSOC"
7591,"09-GE120K","1","N","02-HS_GRAD","05-BACC"
3308,"04-LT55K","3","N","05-BACC","05-BACC"
4699,"04-LT55K","3","Y","04-ASSOC","02-HS_GRAD"
9992,"01-LT25K","1","N","07-DOCTOR","07-DOCTOR"
382,"04-LT55K","3","Y","04-ASSOC","01-HS_DNF"
7614,"06-LT85K","3","Y","04-ASSOC","03-SOMECOL"
3424,"03-LT45K","3","Y","01-HS_DNF","00-UNKNOWN"
1219,"05-LT70K","1","Y","06-MASTER","01-HS_DNF"
2712,"09-GE120K",NA,"Y","05-BACC","05-BACC"
4742,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
7650,NA,NA,"Y",NA,NA
4684,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
3058,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
2783,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
3745,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
738,"07-LT100K","3","Y","05-BACC","05-BACC"
9716,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
7840,"08-LT120K","3","Y","01-HS_DNF","01-HS_DNF"
340,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
4773,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
6852,"02-LT35K","2","Y","05-BACC","07-DOCTOR"
3201,"04-LT55K","1","N","03-SOMECOL","01-HS_DNF"
3409,"02-LT35K","2","Y","02-HS_GRAD","02-HS_GRAD"
1679,"09-GE120K","3","Y","03-SOMECOL","03-SOMECOL"
887,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
7908,"01-LT25K","3","Y","01-HS_DNF","01-HS_DNF"
7370,"02-LT35K","1","Y","02-HS_GRAD","02-HS_GRAD"
2662,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
549,"03-LT45K","3","Y","05-BACC","05-BACC"
6135,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
8444,"09-GE120K",NA,"Y","02-HS_GRAD","03-SOMECOL"
3937,"08-LT120K","3","Y","00-UNKNOWN","00-UNKNOWN"
2527,"01-LT25K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6934,"03-LT45K","1","Y","00-UNKNOWN","00-UNKNOWN"
4407,"07-LT100K","3","Y","04-ASSOC","02-HS_GRAD"
711,"07-LT100K","3","Y","00-UNKNOWN","03-SOMECOL"
2960,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
2432,"07-LT100K","3","Y","03-SOMECOL","05-BACC"
5663,"04-LT55K","3","Y","05-BACC","03-SOMECOL"
8915,"06-LT85K",NA,"Y","03-SOMECOL","03-SOMECOL"
2626,"07-LT100K","1","Y","05-BACC","07-DOCTOR"
7235,"07-LT100K","3","Y","06-MASTER","01-HS_DNF"
7505,"02-LT35K","1","N","01-HS_DNF","05-BACC"
3061,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
8946,"03-LT45K","3","Y","01-HS_DNF","04-ASSOC"
9214,"02-LT35K","2","Y","05-BACC","05-BACC"
2139,"02-LT35K","3","Y","02-HS_GRAD","04-ASSOC"
6968,"02-LT35K","1","N","01-HS_DNF","02-HS_GRAD"
5925,"01-LT25K","1","Y","02-HS_GRAD","00-UNKNOWN"
4480,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
2307,"01-LT25K","2","Y","03-SOMECOL","00-UNKNOWN"
1688,"03-LT45K","3","Y","05-BACC","05-BACC"
8102,"02-LT35K","1","Y","03-SOMECOL","05-BACC"
6572,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
1109,"02-LT35K","3","Y","01-HS_DNF","01-HS_DNF"
7208,"07-LT100K","3","Y","05-BACC","07-DOCTOR"
3215,"01-LT25K","1","Y","03-SOMECOL","00-UNKNOWN"
9917,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
4854,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
9071,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
3886,"02-LT35K","1","Y","00-UNKNOWN","00-UNKNOWN"
1345,"03-LT45K","1","Y","06-MASTER","06-MASTER"
9652,"05-LT70K","3","N","07-DOCTOR","05-BACC"
5533,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
1675,"03-LT45K","3","Y","03-SOMECOL","01-HS_DNF"
7638,"04-LT55K","2","Y","05-BACC","05-BACC"
918,"06-LT85K","1","Y","05-BACC","07-DOCTOR"
2282,"09-GE120K","3","Y","03-SOMECOL","02-HS_GRAD"
2560,"03-LT45K","1","Y","02-HS_GRAD","04-ASSOC"
8840,"02-LT35K","2","N","01-HS_DNF","01-HS_DNF"
6949,"06-LT85K","2","Y","01-HS_DNF","03-SOMECOL"
4997,"06-LT85K","3","Y","05-BACC","07-DOCTOR"
2423,"04-LT55K","3","Y","03-SOMECOL","02-HS_GRAD"
1525,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
3432,"06-LT85K","3","Y","04-ASSOC","02-HS_GRAD"
4287,"02-LT35K","3","N","01-HS_DNF","01-HS_DNF"
9589,"03-LT45K","3","Y","01-HS_DNF","05-BACC"
5126,"05-LT70K","1","Y","02-HS_GRAD","03-SOMECOL"
5512,"06-LT85K","3","Y","02-HS_GRAD","01-HS_DNF"
3769,"02-LT35K","3","Y","02-HS_GRAD","01-HS_DNF"
3557,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
243,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
1127,"07-LT100K","3","Y","03-SOMECOL","02-HS_GRAD"
9697,"03-LT45K","3","Y","06-MASTER","02-HS_GRAD"
3694,"06-LT85K","3","Y","01-HS_DNF","05-BACC"
6472,"06-LT85K","3","Y","01-HS_DNF","02-HS_GRAD"
2386,"08-LT120K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
5009,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
1134,"04-LT55K","3","Y","04-ASSOC","03-SOMECOL"
6551,"06-LT85K","3","Y","05-BACC","05-BACC"
1323,"05-LT70K","2","Y","02-HS_GRAD","02-HS_GRAD"
5760,NA,"3","Y","04-ASSOC","04-ASSOC"
6748,"01-LT25K","2","Y","04-ASSOC","02-HS_GRAD"
5545,"09-GE120K","1","Y","02-HS_GRAD","03-SOMECOL"
8214,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
7319,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
2860,"06-LT85K","3","Y","03-SOMECOL","02-HS_GRAD"
2099,"02-LT35K","3","Y","01-HS_DNF","00-UNKNOWN"
2919,"04-LT55K","3","Y","03-SOMECOL","02-HS_GRAD"
3779,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
9410,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
9985,"07-LT100K","3","Y","05-BACC","03-SOMECOL"
9581,"04-LT55K","3",NA,"01-HS_DNF","01-HS_DNF"
2971,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
3615,"02-LT35K","2","Y","04-ASSOC","04-ASSOC"
3127,"05-LT70K","3","Y","05-BACC","03-SOMECOL"
1752,"01-LT25K","2","Y","04-ASSOC","03-SOMECOL"
3001,"03-LT45K",NA,"Y","04-ASSOC","06-MASTER"
2289,"02-LT35K","3","Y","00-UNKNOWN","00-UNKNOWN"
1004,"02-LT35K","2","Y","02-HS_GRAD","03-SOMECOL"
570,"07-LT100K","2","Y","02-HS_GRAD","04-ASSOC"
1915,"01-LT25K","2","Y","02-HS_GRAD","02-HS_GRAD"
4838,"06-LT85K",NA,"Y","03-SOMECOL","02-HS_GRAD"
6881,"03-LT45K","3","Y","06-MASTER","03-SOMECOL"
935,"03-LT45K","3","Y","04-ASSOC","04-ASSOC"
5007,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
415,"03-LT45K","3","Y","02-HS_GRAD","04-ASSOC"
3524,"06-LT85K","3","Y","05-BACC","05-BACC"
8609,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
75,"02-LT35K","3","Y","03-SOMECOL","05-BACC"
6543,"06-LT85K","3","N","07-DOCTOR","07-DOCTOR"
8341,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
1067,"01-LT25K","2","Y","04-ASSOC","00-UNKNOWN"
9718,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
4683,"07-LT100K","3","Y","05-BACC","02-HS_GRAD"
2922,"08-LT120K","1","Y","01-HS_DNF","03-SOMECOL"
2368,"07-LT100K","3","Y","05-BACC","05-BACC"
8201,"04-LT55K","3","N","00-UNKNOWN","01-HS_DNF"
9719,"07-LT100K","3","Y","03-SOMECOL","03-SOMECOL"
7085,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
3980,"06-LT85K","3","Y","02-HS_GRAD","03-SOMECOL"
6451,"03-LT45K","3","N","04-ASSOC","01-HS_DNF"
4974,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
7443,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
9549,"04-LT55K","3","Y","04-ASSOC","03-SOMECOL"
1746,"06-LT85K","3","Y","05-BACC","03-SOMECOL"
2183,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
2112,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
3130,"06-LT85K","3","Y","02-HS_GRAD","00-UNKNOWN"
8906,"06-LT85K","3","Y","05-BACC","05-BACC"
3948,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
1476,"04-LT55K","3","Y","02-HS_GRAD","05-BACC"
3548,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
6364,"06-LT85K",NA,"Y","05-BACC","04-ASSOC"
4388,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2716,"03-LT45K","3","Y","01-HS_DNF","03-SOMECOL"
4455,"08-LT120K","3","Y","01-HS_DNF","03-SOMECOL"
499,"02-LT35K","3","N","01-HS_DNF","01-HS_DNF"
900,"08-LT120K",NA,"Y",NA,NA
3628,"09-GE120K","3","Y","04-ASSOC","02-HS_GRAD"
2966,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
4329,"01-LT25K","1","Y","02-HS_GRAD","04-ASSOC"
4583,"04-LT55K","3","Y","05-BACC","01-HS_DNF"
8744,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
7210,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6505,"07-LT100K","3","Y","01-HS_DNF","01-HS_DNF"
5387,"06-LT85K","3","Y","02-HS_GRAD","00-UNKNOWN"
4063,"01-LT25K",NA,"Y","06-MASTER","05-BACC"
1589,"06-LT85K","2","Y","03-SOMECOL","03-SOMECOL"
5244,"08-LT120K","3","Y","02-HS_GRAD","01-HS_DNF"
6100,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
4018,"02-LT35K","3","Y","05-BACC","05-BACC"
5986,"05-LT70K","3","N","02-HS_GRAD","02-HS_GRAD"
9605,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
3586,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
8716,"03-LT45K","3","Y","01-HS_DNF","03-SOMECOL"
2477,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
3335,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
6624,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
3054,"03-LT45K","3","Y","05-BACC","01-HS_DNF"
8654,"03-LT45K","3","Y","04-ASSOC","02-HS_GRAD"
321,"03-LT45K","3","Y","01-HS_DNF","04-ASSOC"
7454,"09-GE120K","2","Y","02-HS_GRAD","02-HS_GRAD"
1298,"03-LT45K","1","Y","01-HS_DNF","01-HS_DNF"
1553,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
2397,NA,"3","Y","03-SOMECOL","02-HS_GRAD"
7244,"02-LT35K","3","Y","02-HS_GRAD","05-BACC"
2961,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
296,"02-LT35K","3","Y","04-ASSOC","00-UNKNOWN"
6569,"07-LT100K","3","Y","05-BACC","05-BACC"
166,"06-LT85K","3","Y","05-BACC","02-HS_GRAD"
4422,"06-LT85K","3","Y","04-ASSOC","02-HS_GRAD"
6402,"04-LT55K","3","Y","07-DOCTOR","05-BACC"
1641,"06-LT85K","2","Y","06-MASTER","06-MASTER"
8884,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
2325,"04-LT55K","3","Y","05-BACC","05-BACC"
8852,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
2220,"05-LT70K","3","Y","06-MASTER","03-SOMECOL"
1077,"02-LT35K","3","Y","00-UNKNOWN","00-UNKNOWN"
7236,"03-LT45K","2","Y","02-HS_GRAD","02-HS_GRAD"
6054,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
9437,"02-LT35K","1","Y","03-SOMECOL","05-BACC"
5074,"09-GE120K","3","Y","02-HS_GRAD","03-SOMECOL"
3519,"02-LT35K","3","Y","01-HS_DNF","03-SOMECOL"
2523,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
497,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
1421,"03-LT45K","3","Y","02-HS_GRAD","03-SOMECOL"
7431,"03-LT45K","3","Y","02-HS_GRAD","00-UNKNOWN"
7261,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
190,"06-LT85K","3","Y","04-ASSOC","04-ASSOC"
9364,"02-LT35K","3","N","05-BACC","02-HS_GRAD"
1536,"02-LT35K","3","Y","05-BACC","05-BACC"
6398,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
7847,"04-LT55K","2","Y","04-ASSOC","02-HS_GRAD"
6902,NA,NA,"Y",NA,NA
748,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
1744,NA,"3","Y",NA,NA
7651,"09-GE120K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6136,"09-GE120K","3","Y","05-BACC","07-DOCTOR"
5067,"06-LT85K","3","Y","06-MASTER","05-BACC"
7567,"01-LT25K","1","Y","07-DOCTOR","07-DOCTOR"
154,"04-LT55K",NA,"N","02-HS_GRAD","03-SOMECOL"
437,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
9246,"07-LT100K","1","Y","02-HS_GRAD","02-HS_GRAD"
4894,"06-LT85K","3","Y","05-BACC","03-SOMECOL"
9894,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
8037,"05-LT70K","1","Y","04-ASSOC","02-HS_GRAD"
3089,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
1951,"06-LT85K","2","Y","04-ASSOC","02-HS_GRAD"
7010,"04-LT55K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
2396,"03-LT45K","3","Y","03-SOMECOL","02-HS_GRAD"
5819,"06-LT85K","3","Y","05-BACC","02-HS_GRAD"
3521,"05-LT70K","1","Y","02-HS_GRAD","02-HS_GRAD"
2077,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
9310,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
4517,"07-LT100K","3","Y","05-BACC","03-SOMECOL"
4220,NA,"3","Y","06-MASTER","07-DOCTOR"
322,"03-LT45K","3","Y","05-BACC","02-HS_GRAD"
2880,"02-LT35K","2","Y","00-UNKNOWN","00-UNKNOWN"
8567,"05-LT70K","1","Y","02-HS_GRAD","03-SOMECOL"
1207,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
5399,"03-LT45K","3","Y","02-HS_GRAD","03-SOMECOL"
3191,"03-LT45K","1","Y","04-ASSOC","04-ASSOC"
5521,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
915,"03-LT45K","3","Y","04-ASSOC","05-BACC"
3977,"05-LT70K","1","Y","01-HS_DNF","01-HS_DNF"
8676,"02-LT35K","2","Y","02-HS_GRAD","02-HS_GRAD"
775,"04-LT55K","3","Y","03-SOMECOL","02-HS_GRAD"
7921,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
8198,"02-LT35K","3","Y","05-BACC","00-UNKNOWN"
3209,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
2137,"05-LT70K","3","Y","04-ASSOC","00-UNKNOWN"
4665,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
8344,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
4812,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
3087,"03-LT45K","2","Y","04-ASSOC","03-SOMECOL"
4880,"06-LT85K","3","Y","04-ASSOC","05-BACC"
6045,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
3083,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
8463,"07-LT100K","3","Y","04-ASSOC","01-HS_DNF"
2346,"04-LT55K","3","Y","03-SOMECOL","05-BACC"
2858,NA,NA,"Y",NA,NA
1474,"07-LT100K","3","N","04-ASSOC","04-ASSOC"
4485,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
4889,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
8223,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
1491,"08-LT120K","3","Y","03-SOMECOL","03-SOMECOL"
8001,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
9466,"05-LT70K","3","Y","04-ASSOC","03-SOMECOL"
8706,"03-LT45K","1","Y","01-HS_DNF","00-UNKNOWN"
2908,"05-LT70K","3","Y","05-BACC","05-BACC"
6089,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
149,"03-LT45K","3","Y","02-HS_GRAD","01-HS_DNF"
3662,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
9442,NA,NA,"Y",NA,NA
8212,"03-LT45K","3","Y","05-BACC","05-BACC"
6219,"03-LT45K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
8941,"05-LT70K","3","Y","02-HS_GRAD","04-ASSOC"
2672,"01-LT25K","1","Y","05-BACC","02-HS_GRAD"
8781,"08-LT120K","3","Y","01-HS_DNF","01-HS_DNF"
4728,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
9148,"05-LT70K","3","Y","06-MASTER","07-DOCTOR"
3599,"05-LT70K","3","Y","04-ASSOC","01-HS_DNF"
9031,"02-LT35K","2","Y","02-HS_GRAD","00-UNKNOWN"
1402,NA,NA,"Y",NA,NA
2279,"03-LT45K","3","N","01-HS_DNF","01-HS_DNF"
8067,"03-LT45K","1","Y","05-BACC","05-BACC"
3806,"04-LT55K","2","Y","03-SOMECOL","04-ASSOC"
6859,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
4381,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
8383,"03-LT45K","3","Y","03-SOMECOL","06-MASTER"
8626,"03-LT45K","3","Y","03-SOMECOL","02-HS_GRAD"
5556,"03-LT45K",NA,"Y","03-SOMECOL","03-SOMECOL"
7907,"02-LT35K","3","Y","04-ASSOC","05-BACC"
2387,"03-LT45K","1","Y","01-HS_DNF","01-HS_DNF"
5902,"08-LT120K","3","Y","03-SOMECOL","02-HS_GRAD"
2736,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
1261,"08-LT120K","3","Y","02-HS_GRAD","03-SOMECOL"
5808,"02-LT35K","2","Y","01-HS_DNF","01-HS_DNF"
2461,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
6223,"08-LT120K","3","Y","04-ASSOC","02-HS_GRAD"
8066,"01-LT25K","3","Y","04-ASSOC","05-BACC"
7177,"01-LT25K","1","Y","07-DOCTOR","07-DOCTOR"
2950,"06-LT85K","3","Y","03-SOMECOL","05-BACC"
6240,"07-LT100K","3","Y","05-BACC","05-BACC"
9056,"03-LT45K","2","Y","04-ASSOC","03-SOMECOL"
6521,"07-LT100K","3","Y","05-BACC","04-ASSOC"
6416,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
4083,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
5382,"07-LT100K","3","Y","01-HS_DNF","07-DOCTOR"
258,"03-LT45K","1","Y","03-SOMECOL","02-HS_GRAD"
1865,"08-LT120K","3","Y","04-ASSOC","04-ASSOC"
8016,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
9173,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
4306,"03-LT45K","2","Y","04-ASSOC","04-ASSOC"
6138,"06-LT85K","1","Y","02-HS_GRAD","05-BACC"
5590,"06-LT85K","3","Y","01-HS_DNF","00-UNKNOWN"
8887,"02-LT35K","2","Y","04-ASSOC","04-ASSOC"
4911,"07-LT100K","3","Y","02-HS_GRAD","04-ASSOC"
434,"03-LT45K","1","Y","07-DOCTOR","05-BACC"
6080,"05-LT70K","3","Y","03-SOMECOL","07-DOCTOR"
5281,"01-LT25K","3","N","02-HS_GRAD","02-HS_GRAD"
4257,"02-LT35K","3","Y","04-ASSOC","05-BACC"
3613,"02-LT35K","3","Y","04-ASSOC","05-BACC"
2993,"07-LT100K","3","Y","05-BACC","00-UNKNOWN"
7310,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
1877,"04-LT55K","3","Y","05-BACC","05-BACC"
8611,"05-LT70K","3","N","02-HS_GRAD","02-HS_GRAD"
8970,"02-LT35K",NA,NA,"02-HS_GRAD","02-HS_GRAD"
7430,"05-LT70K","3","N","04-ASSOC","04-ASSOC"
8681,"09-GE120K",NA,"Y","05-BACC","05-BACC"
2290,"08-LT120K","3","Y","04-ASSOC","03-SOMECOL"
6162,"02-LT35K","1","Y","03-SOMECOL","03-SOMECOL"
1334,"04-LT55K","2","Y","04-ASSOC","03-SOMECOL"
5797,"05-LT70K","1","Y","02-HS_GRAD","02-HS_GRAD"
5961,"02-LT35K","1","Y","04-ASSOC","00-UNKNOWN"
9420,"05-LT70K","3","N","05-BACC","05-BACC"
7957,"09-GE120K","3","Y","01-HS_DNF","00-UNKNOWN"
2042,"05-LT70K","3","Y","04-ASSOC","03-SOMECOL"
1897,"03-LT45K","3","Y","05-BACC","05-BACC"
7551,"03-LT45K","3","Y","03-SOMECOL","05-BACC"
7390,"05-LT70K","2","Y","03-SOMECOL","02-HS_GRAD"
3229,"07-LT100K","3","Y","07-DOCTOR","07-DOCTOR"
